./../OID/Dataset/train/Cattle/dccccd7b86d9fc48.jpg,0,560,163,767,Cattle
./../OID/Dataset/train/Cattle/9c7c7389e8557e04.jpg,527,362,998,861,Cattle
./../OID/Dataset/train/Sheep/9bcca005584db2e3.jpg,2,315,376,734,Sheep
./../OID/Dataset/train/Pig/38d0cc92e8400b44.jpg,841,128,984,229,Pig
./../OID/Dataset/train/Pig/d8c9ba4ae155c1de.jpg,87,200,717,572,Pig
./../OID/Dataset/train/Cattle/4b3232cc0d270de5.jpg,727,366,962,524,Cattle
./../OID/Dataset/train/Pig/98a44e27875f05e2.jpg,353,34,840,145,Pig
./../OID/Dataset/train/Pig/0eb145ef91b16ee9.jpg,119,315,807,604,Pig
./../OID/Dataset/train/Pig/004be62b5c4e6180.jpg,163,25,878,931,Pig
./../OID/Dataset/train/Sheep/fb6ac6d60f981534.jpg,323,249,702,460,Sheep
./../OID/Dataset/train/Cattle/9c7c7389e8557e04.jpg,76,418,340,944,Cattle
./../OID/Dataset/train/Sheep/05fbb3844318e477.jpg,0,0,938,681,Sheep
./../OID/Dataset/train/Cattle/78961ec86a25ff90.jpg,128,0,171,56,Cattle
./../OID/Dataset/train/Sheep/6a71cc51478649ca.jpg,174,400,367,595,Sheep
./../OID/Dataset/train/Pig/0f9cdab8562c04d6.jpg,241,198,692,610,Pig
./../OID/Dataset/train/Cattle/789516dcffa60158.jpg,357,554,416,645,Cattle
./../OID/Dataset/train/Cattle/652c996f10c3cdcd.jpg,250,309,282,410,Cattle
./../OID/Dataset/train/Cattle/0d51e3380c0ddde0.jpg,105,368,656,716,Cattle
./../OID/Dataset/train/Sheep/09fe0ccbd4b745a1.jpg,225,271,430,490,Sheep
./../OID/Dataset/train/Cattle/020ccfde341f31cf.jpg,837,526,864,535,Cattle
./../OID/Dataset/train/Cattle/faae80b7b772c8c5.jpg,107,286,482,506,Cattle
./../OID/Dataset/train/Cattle/fb783e40456aaef4.jpg,199,367,392,502,Cattle
./../OID/Dataset/train/Pig/0a0136065c27a4c1.jpg,332,170,365,226,Pig
./../OID/Dataset/train/Cattle/d51859d8f551bea4.jpg,330,349,531,631,Cattle
./../OID/Dataset/train/Pig/a5d1bfcccadc05ed.jpg,39,10,945,550,Pig
./../OID/Dataset/train/Pig/022742f51f84baa5.jpg,0,0,1023,571,Pig
./../OID/Dataset/train/Sheep/d6bb17dec75bbb28.jpg,368,575,549,751,Sheep
./../OID/Dataset/train/Sheep/80095c5fac1a84b5.jpg,49,413,70,462,Sheep
./../OID/Dataset/train/Cattle/b74deab1f0e42978.jpg,636,135,714,225,Cattle
./../OID/Dataset/train/Sheep/a0fbe0eb3201ba7b.jpg,49,160,72,168,Sheep
./../OID/Dataset/train/Sheep/5f0ba98e68caa8a7.jpg,527,560,584,641,Sheep
./../OID/Dataset/train/Pig/ed69838928b1149f.jpg,0,0,1021,770,Pig
./../OID/Dataset/train/Pig/d1b0641aad8a2c1d.jpg,624,199,986,603,Pig
./../OID/Dataset/train/Pig/5f848a1ffa344809.jpg,612,519,866,664,Pig
./../OID/Dataset/train/Cattle/05030a6c82f0b5ae.jpg,15,62,364,682,Cattle
./../OID/Dataset/train/Cattle/1fc5d37b4f8620c3.jpg,628,330,643,341,Cattle
./../OID/Dataset/train/Sheep/0dcd36eeb70419b6.jpg,0,215,186,414,Sheep
./../OID/Dataset/train/Sheep/f679f24edd2b0dcd.jpg,470,245,797,767,Sheep
./../OID/Dataset/train/Sheep/5a0ca368ccb5d2e6.jpg,535,266,597,298,Sheep
./../OID/Dataset/train/Cattle/7748ad22b7b930a5.jpg,549,284,696,346,Cattle
./../OID/Dataset/train/Pig/0979395def471f6d.jpg,197,32,641,450,Pig
./../OID/Dataset/train/Sheep/066b89e0f8f13017.jpg,858,159,872,166,Sheep
./../OID/Dataset/train/Pig/4264ba30dbb26d55.jpg,229,490,395,615,Pig
./../OID/Dataset/train/Pig/17e85c4359f93614.jpg,558,61,1023,542,Pig
./../OID/Dataset/train/Pig/00489c7c8e676075.jpg,79,82,750,569,Pig
./../OID/Dataset/train/Cattle/409da9c0e7c7f24f.jpg,292,400,711,993,Cattle
./../OID/Dataset/train/Pig/c4229133b42f8f9f.jpg,115,359,569,688,Pig
./../OID/Dataset/train/Sheep/58eae9dececb3384.jpg,410,471,611,762,Sheep
./../OID/Dataset/train/Pig/be375de6e3fc7759.jpg,0,650,551,987,Pig
./../OID/Dataset/train/Pig/522f800c696592b7.jpg,223,288,464,452,Pig
./../OID/Dataset/train/Pig/60fc5dc7491bd798.jpg,71,169,990,556,Pig
./../OID/Dataset/train/Sheep/1ae8677974b3d6ce.jpg,110,264,622,614,Sheep
./../OID/Dataset/train/Cattle/3344f12d0a7627a2.jpg,552,306,721,526,Cattle
./../OID/Dataset/train/Sheep/7e5c124b1d8c7987.jpg,257,603,326,664,Sheep
./../OID/Dataset/train/Pig/2698a7f4e436a4b6.jpg,237,346,390,435,Pig
./../OID/Dataset/train/Pig/171213b8c5307abc.jpg,272,55,641,767,Pig
./../OID/Dataset/train/Pig/9548f45df8e43988.jpg,438,315,625,437,Pig
./../OID/Dataset/train/Cattle/560070d6a1f46569.jpg,49,424,135,510,Cattle
./../OID/Dataset/train/Sheep/781afe256c53f6f9.jpg,904,631,1023,691,Sheep
./../OID/Dataset/train/Cattle/120110fb96a580d4.jpg,901,78,983,124,Cattle
./../OID/Dataset/train/Pig/a2e33073744dc7f1.jpg,0,474,276,764,Pig
./../OID/Dataset/train/Cattle/560070d6a1f46569.jpg,125,399,213,529,Cattle
./../OID/Dataset/train/Pig/1afb0f468b037743.jpg,183,679,335,774,Pig
./../OID/Dataset/train/Cattle/f83030ae368ee3d7.jpg,179,465,220,499,Cattle
./../OID/Dataset/train/Cattle/0d5e31a5bdc3d885.jpg,705,315,969,563,Cattle
./../OID/Dataset/train/Cattle/3242bc87f2497003.jpg,133,250,715,666,Cattle
./../OID/Dataset/train/Sheep/a06aec2c13f9eb5f.jpg,412,72,1022,575,Sheep
./../OID/Dataset/train/Cattle/7d56302097964d02.jpg,64,316,325,482,Cattle
./../OID/Dataset/train/Cattle/904fd6e10982a9f8.jpg,153,314,204,360,Cattle
./../OID/Dataset/train/Sheep/8d1d5ea3c3b6d628.jpg,268,438,344,520,Sheep
./../OID/Dataset/train/Pig/8bb5629a796cfe96.jpg,792,139,811,155,Pig
./../OID/Dataset/train/Pig/85c17a5d9e718cd5.jpg,977,507,1022,601,Pig
./../OID/Dataset/train/Sheep/00953d1c09366c60.jpg,574,189,606,200,Sheep
./../OID/Dataset/train/Sheep/6571630fd7e2616c.jpg,215,367,499,843,Sheep
./../OID/Dataset/train/Pig/c58e007a47079a6b.jpg,500,358,640,470,Pig
./../OID/Dataset/train/Cattle/0d51e3380c0ddde0.jpg,449,360,740,591,Cattle
./../OID/Dataset/train/Pig/04999ec32609dd15.jpg,170,132,515,360,Pig
./../OID/Dataset/train/Sheep/835b11cb6db8df23.jpg,304,222,481,488,Sheep
./../OID/Dataset/train/Cattle/018f64e94e5a3dd8.jpg,0,238,391,652,Cattle
./../OID/Dataset/train/Sheep/3a8424a888de9d9b.jpg,592,384,700,462,Sheep
./../OID/Dataset/train/Sheep/09b11e709369f2ef.jpg,6,125,35,156,Sheep
./../OID/Dataset/train/Sheep/ca33cf18b98a346b.jpg,17,107,778,679,Sheep
./../OID/Dataset/train/Sheep/f8d9d6408f075bfd.jpg,298,358,366,401,Sheep
./../OID/Dataset/train/Cattle/93ba69b62743f6d2.jpg,48,406,257,576,Cattle
./../OID/Dataset/train/Sheep/0450b9a8ecc125a0.jpg,197,419,422,583,Sheep
./../OID/Dataset/train/Sheep/9453c8bf932effca.jpg,737,114,913,454,Sheep
./../OID/Dataset/train/Cattle/0a036c2bd1b5a4d4.jpg,801,444,857,480,Cattle
./../OID/Dataset/train/Pig/87672d2fbb37e8ce.jpg,229,577,684,798,Pig
./../OID/Dataset/train/Cattle/4a4f193f426068ab.jpg,470,490,487,516,Cattle
./../OID/Dataset/train/Sheep/41b7d8f7bda2f52b.jpg,627,261,1023,694,Sheep
./../OID/Dataset/train/Cattle/dea800fd05a6cf88.jpg,131,322,156,350,Cattle
./../OID/Dataset/train/Pig/986d93ef80487576.jpg,375,111,626,651,Pig
./../OID/Dataset/train/Sheep/b55d60ea37f2e527.jpg,0,380,74,547,Sheep
./../OID/Dataset/train/Sheep/380586bacaa55c16.jpg,561,293,745,476,Sheep
./../OID/Dataset/train/Cattle/8c1dfccd15856609.jpg,120,101,457,359,Cattle
./../OID/Dataset/train/Cattle/8b472fc63171b9c5.jpg,414,187,666,674,Cattle
./../OID/Dataset/train/Pig/0b2b71e89f638886.jpg,575,251,941,469,Pig
./../OID/Dataset/train/Cattle/116629618d1b07b6.jpg,596,151,671,251,Cattle
./../OID/Dataset/train/Cattle/e364ec59039711bc.jpg,960,266,1023,338,Cattle
./../OID/Dataset/train/Pig/f1c45e87cafd766f.jpg,17,95,808,557,Pig
./../OID/Dataset/train/Sheep/e0cf0c3894b469d3.jpg,312,301,625,649,Sheep
./../OID/Dataset/train/Cattle/baf556c0852f1676.jpg,999,400,1023,428,Cattle
./../OID/Dataset/train/Cattle/d054a74186e08326.jpg,461,473,629,584,Cattle
./../OID/Dataset/train/Sheep/6dca651ce3e6e232.jpg,275,164,552,571,Sheep
./../OID/Dataset/train/Pig/86561d8da8043386.jpg,92,818,196,959,Pig
./../OID/Dataset/train/Cattle/c4a9fafe93532b3b.jpg,423,180,957,543,Cattle
./../OID/Dataset/train/Pig/fa4f597edd1a2de6.jpg,542,481,872,575,Pig
./../OID/Dataset/train/Cattle/b93c926c9ebfc3d7.jpg,116,175,368,392,Cattle
./../OID/Dataset/train/Sheep/55fee33a6627bf96.jpg,710,163,752,191,Sheep
./../OID/Dataset/train/Cattle/d774cb62ba5cf9f8.jpg,782,250,867,290,Cattle
./../OID/Dataset/train/Cattle/ba10c93cffb3b0d6.jpg,687,419,733,477,Cattle
./../OID/Dataset/train/Sheep/23468c549b0542ba.jpg,762,398,973,673,Sheep
./../OID/Dataset/train/Sheep/7c0ec09d9d13bf72.jpg,128,487,540,1004,Sheep
./../OID/Dataset/train/Sheep/0a6f4097165fe7f6.jpg,469,373,520,418,Sheep
./../OID/Dataset/train/Sheep/835b11cb6db8df23.jpg,362,358,445,507,Sheep
./../OID/Dataset/train/Sheep/13e00c6227eb1094.jpg,781,209,912,364,Sheep
./../OID/Dataset/train/Cattle/f9081c9c25dedc88.jpg,252,269,844,520,Cattle
./../OID/Dataset/train/Pig/dcd6a34ee087ca63.jpg,343,62,685,474,Pig
./../OID/Dataset/train/Sheep/2c18d31a090ed3ca.jpg,424,281,566,538,Sheep
./../OID/Dataset/train/Cattle/55610ae057e80c8c.jpg,750,382,906,498,Cattle
./../OID/Dataset/train/Sheep/5dcde9084e37d463.jpg,74,0,1023,620,Sheep
./../OID/Dataset/train/Cattle/dea800fd05a6cf88.jpg,549,334,573,362,Cattle
./../OID/Dataset/train/Pig/dc8139780a9a0fcb.jpg,604,241,862,569,Pig
./../OID/Dataset/train/Cattle/ba39c143d82bbc8d.jpg,497,382,556,424,Cattle
./../OID/Dataset/train/Sheep/9ba8943151f78038.jpg,915,452,1023,521,Sheep
./../OID/Dataset/train/Pig/3e33f025f31a0247.jpg,124,461,430,654,Pig
./../OID/Dataset/train/Cattle/3a021e80c7d559ae.jpg,834,738,942,828,Cattle
./../OID/Dataset/train/Pig/c95092b28ae6efb0.jpg,533,183,628,239,Pig
./../OID/Dataset/train/Sheep/81f1d86cb905e5a6.jpg,111,140,475,457,Sheep
./../OID/Dataset/train/Sheep/7df4d061ca21e70c.jpg,479,37,1002,607,Sheep
./../OID/Dataset/train/Sheep/886a91feb5340256.jpg,432,379,789,636,Sheep
./../OID/Dataset/train/Cattle/5d5e40962ca3a63a.jpg,162,0,414,226,Cattle
./../OID/Dataset/train/Pig/d2345c1a3e8f2f1f.jpg,522,358,650,447,Pig
./../OID/Dataset/train/Pig/0218607ecf35ebb8.jpg,485,333,725,487,Pig
./../OID/Dataset/train/Cattle/33f890fd4673fd60.jpg,947,365,962,382,Cattle
./../OID/Dataset/train/Cattle/fe4caa524aa9c8f7.jpg,811,237,964,332,Cattle
./../OID/Dataset/train/Sheep/c65721be5ea2db0e.jpg,622,480,832,607,Sheep
./../OID/Dataset/train/Cattle/10d938b34a0d27b6.jpg,772,411,817,439,Cattle
./../OID/Dataset/train/Cattle/dac33ad30e1f085b.jpg,347,439,371,461,Cattle
./../OID/Dataset/train/Sheep/8744bce0a9c27e96.jpg,124,58,290,256,Sheep
./../OID/Dataset/train/Pig/0d335f916d90db0f.jpg,3,151,899,631,Pig
./../OID/Dataset/train/Sheep/014ea577a48ec8b0.jpg,370,287,631,503,Sheep
./../OID/Dataset/train/Cattle/f43741b339435758.jpg,136,416,916,721,Cattle
./../OID/Dataset/train/Pig/06a9707d8b7ad7e5.jpg,181,213,1011,407,Pig
./../OID/Dataset/train/Pig/25e0df38431e5625.jpg,596,310,738,451,Pig
./../OID/Dataset/train/Sheep/f2b3d6f65009ac55.jpg,602,482,758,558,Sheep
./../OID/Dataset/train/Cattle/ace9eeeba6ce8ab1.jpg,99,269,356,421,Cattle
./../OID/Dataset/train/Sheep/a1b86d39440bd077.jpg,268,154,746,392,Sheep
./../OID/Dataset/train/Sheep/066b89e0f8f13017.jpg,65,298,89,312,Sheep
./../OID/Dataset/train/Sheep/418b364d8b04bc29.jpg,206,296,372,476,Sheep
./../OID/Dataset/train/Pig/ed8dc0ddd1f614b4.jpg,684,502,755,576,Pig
./../OID/Dataset/train/Sheep/447445d3446edbbb.jpg,206,177,591,581,Sheep
./../OID/Dataset/train/Cattle/01e901b091cbeed5.jpg,376,296,685,497,Cattle
./../OID/Dataset/train/Cattle/4213aa947e58fa6c.jpg,888,234,1013,302,Cattle
./../OID/Dataset/train/Pig/7ddd65c622625c5e.jpg,0,265,119,502,Pig
./../OID/Dataset/train/Pig/55ee7e905fe3d615.jpg,990,504,1023,644,Pig
./../OID/Dataset/train/Cattle/06fde57a5fb5fdb7.jpg,890,357,1022,533,Cattle
./../OID/Dataset/train/Pig/0201b215d6f647c1.jpg,415,154,675,354,Pig
./../OID/Dataset/train/Cattle/382160a53cd4845d.jpg,382,488,720,611,Cattle
./../OID/Dataset/train/Sheep/c2f7255d9f5d9469.jpg,445,425,744,624,Sheep
./../OID/Dataset/train/Cattle/c4a9fafe93532b3b.jpg,734,260,1023,499,Cattle
./../OID/Dataset/train/Pig/11048c9b52119ce5.jpg,252,390,686,650,Pig
./../OID/Dataset/train/Cattle/73ecab779fefb463.jpg,414,335,533,536,Cattle
./../OID/Dataset/train/Cattle/67babac4ba733ae6.jpg,53,256,90,333,Cattle
./../OID/Dataset/train/Sheep/07456eb6ac0ba928.jpg,228,554,264,586,Sheep
./../OID/Dataset/train/Cattle/223d66b3029387f2.jpg,186,351,450,499,Cattle
./../OID/Dataset/train/Cattle/904fd6e10982a9f8.jpg,571,248,596,264,Cattle
./../OID/Dataset/train/Cattle/07ee905f4ad6dc24.jpg,558,346,588,384,Cattle
./../OID/Dataset/train/Sheep/52f22704b2421888.jpg,217,263,400,386,Sheep
./../OID/Dataset/train/Cattle/001409ad1e7b143a.jpg,121,492,152,515,Cattle
./../OID/Dataset/train/Sheep/2d6b1516e65cd839.jpg,249,286,559,552,Sheep
./../OID/Dataset/train/Cattle/c145ce9673335ec3.jpg,458,477,587,611,Cattle
./../OID/Dataset/train/Sheep/001b8eac86d79744.jpg,227,44,915,710,Sheep
./../OID/Dataset/train/Sheep/b727342ba4b3dce4.jpg,367,577,445,695,Sheep
./../OID/Dataset/train/Cattle/64bd18a9e6fca2ac.jpg,722,107,803,328,Cattle
./../OID/Dataset/train/Pig/a90b68524ead9352.jpg,0,195,579,732,Pig
./../OID/Dataset/train/Pig/20c7a891dc137822.jpg,318,400,733,703,Pig
./../OID/Dataset/train/Sheep/07456eb6ac0ba928.jpg,419,554,628,591,Sheep
./../OID/Dataset/train/Pig/0a76a1db26353020.jpg,460,851,514,982,Pig
./../OID/Dataset/train/Pig/a77af7fda2cf02c0.jpg,908,220,1023,765,Pig
./../OID/Dataset/train/Pig/d7c11e86dd8ffd38.jpg,30,104,992,702,Pig
./../OID/Dataset/train/Sheep/01793c9751e3a332.jpg,627,513,1022,1022,Sheep
./../OID/Dataset/train/Sheep/cf3b760e932ab6dd.jpg,129,367,245,525,Sheep
./../OID/Dataset/train/Cattle/0d5e31a5bdc3d885.jpg,177,296,214,336,Cattle
./../OID/Dataset/train/Cattle/904fd6e10982a9f8.jpg,413,276,463,306,Cattle
./../OID/Dataset/train/Cattle/55cba24775a8b00a.jpg,40,264,476,682,Cattle
./../OID/Dataset/train/Sheep/a3a8c41db1be6073.jpg,142,610,236,688,Sheep
./../OID/Dataset/train/Cattle/6f67b67fecdff961.jpg,424,494,520,576,Cattle
./../OID/Dataset/train/Cattle/21c007106be9ec04.jpg,788,296,898,399,Cattle
./../OID/Dataset/train/Pig/2b3585815b2446bb.jpg,0,0,1022,965,Pig
./../OID/Dataset/train/Sheep/a191ee873b7096a2.jpg,311,0,1007,332,Sheep
./../OID/Dataset/train/Cattle/1a56342f9ceda840.jpg,940,307,1009,382,Cattle
./../OID/Dataset/train/Cattle/b74deab1f0e42978.jpg,475,147,506,178,Cattle
./../OID/Dataset/train/Pig/4ff477b7c30e62d9.jpg,15,8,1022,743,Pig
./../OID/Dataset/train/Sheep/1dc11cd8d99c1645.jpg,495,446,839,653,Sheep
./../OID/Dataset/train/Sheep/172408988ac82e3e.jpg,149,593,223,688,Sheep
./../OID/Dataset/train/Sheep/066b89e0f8f13017.jpg,801,144,816,154,Sheep
./../OID/Dataset/train/Cattle/17ad8344f50ecf29.jpg,180,214,682,1023,Cattle
./../OID/Dataset/train/Sheep/0ec4fb3bed19018a.jpg,504,53,1023,682,Sheep
./../OID/Dataset/train/Pig/af079a0eb1873392.jpg,168,147,860,620,Pig
./../OID/Dataset/train/Sheep/521d8a42e2a93258.jpg,262,107,767,512,Sheep
./../OID/Dataset/train/Sheep/3f7bdbf263444e07.jpg,456,357,501,439,Sheep
./../OID/Dataset/train/Sheep/00953d1c09366c60.jpg,215,282,284,323,Sheep
./../OID/Dataset/train/Sheep/98549ee4edb5b1e0.jpg,0,292,1023,635,Sheep
./../OID/Dataset/train/Cattle/2f424cb1f6d825e9.jpg,402,0,752,92,Cattle
./../OID/Dataset/train/Pig/a35f6cf90b5d93dd.jpg,469,88,673,213,Pig
./../OID/Dataset/train/Cattle/df9db998563afa74.jpg,41,565,99,649,Cattle
./../OID/Dataset/train/Pig/374460f685ba991b.jpg,145,252,445,435,Pig
./../OID/Dataset/train/Pig/8dc927948255f1a8.jpg,55,399,291,578,Pig
./../OID/Dataset/train/Pig/df46a270a550d917.jpg,289,98,954,625,Pig
./../OID/Dataset/train/Cattle/3902efa5f593f204.jpg,549,275,565,286,Cattle
./../OID/Dataset/train/Sheep/f8d9d6408f075bfd.jpg,928,343,973,374,Sheep
./../OID/Dataset/train/Cattle/1d72d095e97ada32.jpg,177,237,377,442,Cattle
./../OID/Dataset/train/Pig/febfe4c44f2450f2.jpg,888,121,972,161,Pig
./../OID/Dataset/train/Pig/e4e29973177d57b1.jpg,109,61,914,711,Pig
./../OID/Dataset/train/Cattle/0a036c2bd1b5a4d4.jpg,862,435,965,495,Cattle
./../OID/Dataset/train/Pig/cd120660c98224a5.jpg,115,156,406,526,Pig
./../OID/Dataset/train/Sheep/172905721462c26f.jpg,238,425,251,434,Sheep
./../OID/Dataset/train/Cattle/19b3233744a268d8.jpg,307,501,438,598,Cattle
./../OID/Dataset/train/Cattle/2d9fd68f493b5351.jpg,293,351,700,713,Cattle
./../OID/Dataset/train/Sheep/ccb9820adbf2f829.jpg,233,481,414,623,Sheep
./../OID/Dataset/train/Sheep/5d3cefaf7726b438.jpg,0,0,1023,682,Sheep
./../OID/Dataset/train/Pig/00efb2a669771348.jpg,625,11,1006,663,Pig
./../OID/Dataset/train/Pig/056d9fa735381d43.jpg,0,0,652,682,Pig
./../OID/Dataset/train/Cattle/2199382c08bd1f50.jpg,682,179,728,211,Cattle
./../OID/Dataset/train/Sheep/0e9b76ef02ca5710.jpg,492,286,504,293,Sheep
./../OID/Dataset/train/Cattle/382160a53cd4845d.jpg,822,379,986,606,Cattle
./../OID/Dataset/train/Sheep/b76aff4bdadb5255.jpg,0,794,454,1022,Sheep
./../OID/Dataset/train/Cattle/f6e407b7a0e8a635.jpg,367,592,500,674,Cattle
./../OID/Dataset/train/Pig/0302dbf6df3495d1.jpg,424,62,949,495,Pig
./../OID/Dataset/train/Pig/0c1ce92cf367dd93.jpg,619,237,767,394,Pig
./../OID/Dataset/train/Pig/b62a7310e8430290.jpg,291,226,367,291,Pig
./../OID/Dataset/train/Sheep/df041b57bfa3aef5.jpg,464,262,503,306,Sheep
./../OID/Dataset/train/Cattle/c47f474d778a5f0c.jpg,709,632,744,672,Cattle
./../OID/Dataset/train/Cattle/b0f87ee1a77c5cc4.jpg,736,428,770,450,Cattle
./../OID/Dataset/train/Sheep/2e85feb7c46ce5f6.jpg,105,398,480,1023,Sheep
./../OID/Dataset/train/Sheep/0e8ccb31fc12f636.jpg,110,126,1023,277,Sheep
./../OID/Dataset/train/Sheep/8f568d8c765ea064.jpg,57,262,115,353,Sheep
./../OID/Dataset/train/Cattle/33d166c324c46dad.jpg,495,147,680,691,Cattle
./../OID/Dataset/train/Pig/0c9dd8746df9247a.jpg,0,503,155,917,Pig
./../OID/Dataset/train/Cattle/10d938b34a0d27b6.jpg,808,385,839,441,Cattle
./../OID/Dataset/train/Cattle/754cd23ad5cf2c85.jpg,580,451,649,496,Cattle
./../OID/Dataset/train/Cattle/b0f87ee1a77c5cc4.jpg,612,385,626,417,Cattle
./../OID/Dataset/train/Sheep/25f1d124126d4492.jpg,822,273,977,340,Sheep
./../OID/Dataset/train/Pig/25a8184cdbebb93d.jpg,270,0,1023,557,Pig
./../OID/Dataset/train/Cattle/904fd6e10982a9f8.jpg,532,276,577,312,Cattle
./../OID/Dataset/train/Cattle/0650a489d9e1531f.jpg,621,494,1022,765,Cattle
./../OID/Dataset/train/Pig/86561d8da8043386.jpg,226,181,482,364,Pig
./../OID/Dataset/train/Cattle/05030a6c82f0b5ae.jpg,328,149,440,573,Cattle
./../OID/Dataset/train/Pig/123334baeafdeb1d.jpg,824,51,1015,254,Pig
./../OID/Dataset/train/Cattle/43fab2aab8bc9385.jpg,606,312,716,360,Cattle
./../OID/Dataset/train/Sheep/0298e96104f18466.jpg,217,844,682,1022,Sheep
./../OID/Dataset/train/Pig/4e5cf3be1bb7afba.jpg,199,0,1022,715,Pig
./../OID/Dataset/train/Sheep/15a6d897194ac932.jpg,399,312,619,451,Sheep
./../OID/Dataset/train/Sheep/9b175abf23f4b15a.jpg,563,564,574,575,Sheep
./../OID/Dataset/train/Pig/3890f6d63f029eb1.jpg,0,94,374,353,Pig
./../OID/Dataset/train/Cattle/2f1359935ac11963.jpg,586,357,694,547,Cattle
./../OID/Dataset/train/Pig/099e215bd6abc337.jpg,0,83,225,347,Pig
./../OID/Dataset/train/Pig/06928247fa505038.jpg,678,138,1019,546,Pig
./../OID/Dataset/train/Pig/374460f685ba991b.jpg,567,227,689,474,Pig
./../OID/Dataset/train/Sheep/bf35ef4da1587e40.jpg,661,487,843,632,Sheep
./../OID/Dataset/train/Cattle/0d5e31a5bdc3d885.jpg,623,293,844,480,Cattle
./../OID/Dataset/train/Sheep/56baf97806493b1e.jpg,0,428,120,525,Sheep
./../OID/Dataset/train/Sheep/54c214c380bcfcc7.jpg,390,530,480,575,Sheep
./../OID/Dataset/train/Cattle/6d5451c743754259.jpg,0,225,295,511,Cattle
./../OID/Dataset/train/Cattle/107dbc0aa811fc53.jpg,445,337,928,618,Cattle
./../OID/Dataset/train/Pig/ed8dc0ddd1f614b4.jpg,288,381,326,414,Pig
./../OID/Dataset/train/Sheep/066b89e0f8f13017.jpg,568,168,575,179,Sheep
./../OID/Dataset/train/Cattle/560070d6a1f46569.jpg,540,295,787,529,Cattle
./../OID/Dataset/train/Pig/e57e961ac517d3dc.jpg,424,205,942,565,Pig
./../OID/Dataset/train/Pig/51d515e8bb475a18.jpg,408,446,1022,718,Pig
./../OID/Dataset/train/Cattle/07ee905f4ad6dc24.jpg,503,340,517,362,Cattle
./../OID/Dataset/train/Cattle/0d5e31a5bdc3d885.jpg,199,266,235,299,Cattle
./../OID/Dataset/train/Pig/11a0523e924415a4.jpg,1,0,808,504,Pig
./../OID/Dataset/train/Pig/ed8dc0ddd1f614b4.jpg,739,331,783,362,Pig
./../OID/Dataset/train/Cattle/0d5e31a5bdc3d885.jpg,267,299,350,332,Cattle
